DOI,CodeAvailability
10.1038/s41597-022-01916-z,"Figures were prepared using R Statistical Software (v4.1.2; R Core Team 2021) 53 , packages ggplot2 54 , treemap 55 ,funguild 51 and fungarium 56 . The dataset was shared via GBIF.org using Integrated Publishing Toolkit (IPT, www.gbif.org/ipt ) 57 . No original code was created to generate the dataset."
10.1038/s41597-022-01904-3,"Software to transform text files into ESRI-GRID ASC files is openly available on the GitHub 40 . Software to calculate Habitat Representativeness Score and PCA loadings is also openly available on the GitHub 92 and through a Web interface in the D4Science e-Infrastructure (RPrototypingLab VRE) 93 . R scripts to calculate cross-correlation and parameter statistics are available on our public Figshare repository 54 , in the “Script and Related Software” dataset."
10.1038/s41597-022-01920-3,"Code scripts to pre-process PLABA, reproduce the benchmark results of the experiments, and train and test additional models can be found at https://doi.org/10.5281/zenodo.7429310 , a Zenodo DOI 49 containing a static release of our GitHub repository."
10.1038/s41597-022-01924-z,The code used for analyses in this study can be found at https://github.com/JHKim36/FunctionalDiversisty/blob/main/Herpetofauna_code . ENM results and additional model information can be found at https://hyunkim36.users.earthengine.app/view/enmherptilekor .
10.1038/s41597-022-01925-y,No special code was used for analysis of the current data-set. All of the analyses were done with the following open access programs: FastQC version 0.11.9. ( https://github.com/s-andrews/FastQC ). Cell Ranger version 3.1.0 ( https://github.com/10XGenomics/cellranger ). Seurat. Version 3.1.4 ( https://satijalab.org/seurat ).
10.1038/s41597-022-01918-x,All the Python scripts used to generate the secondary data (binary images by Otsu’s thresholding) are provided at https://github.com/RajithaRanasinghe/Automatic_Thresholding .
10.1038/s41597-022-01922-1,All processing steps including data compilation and georeferencing were realized with ArcGIS Pro 2.9.5 software from ESRI 37 . The open-source software QGIS version 3.18 was used by assistants as additional software to georeferenced power plant locations 38 . We used the ArcGIS ‘ Edit – Create’ function and the QGIS ‘A dd feature’ function to manually assign power plant locations in cases where maps but no coordinates were accessible. Additional information is described in detail in the Material and Methods section. No stand-alone programming code was created.
10.1038/s41597-022-01912-3,No custom code was used to generate or process the data described in the manuscript.
10.1038/s41597-022-01890-6,"The algorithm generating all possible cis and trans spliced peptides was originally described by Liepe et al . 63 . InvitroSPI method has been implemented with Snakemake in the Conda environment and is available at GitHub ( https://github.com/QuantSysBio/invitroSPI ). The analysis scripts (written in R) and implementation of invitroPB are available on Figshare online repository 70 . Analyses were carried out in R v4.1.1. Figures have been generated in R and postprocessing was done with Adobe Illustrator v25.2.3. The new in vitro TSN2 and TSN89 digestion samples were measured on Fusion Lumos Orbitrap, and acquired using Xcalibur v4.4."
10.1038/s41597-023-01937-2,Genome annotation: (1) RepeatMasker: parameters: -e ncbi -a -nolow -no_is -norna (2) TE-class: parameters: all parameters were set as default (3) Braker2: parameters: all parameters were set as default (4) PASA:–ALIGNERS blat (5) EvidenceModeler: parameters: all parameters were set as default Genome assembly: (1) CCS: parameters: all parameters were set as default (2) HiFiasm: parameters: hifiasm -u -o genome.asm–h1 R1.fq.gz–h2 R2.fq.gz ccs.fa.gz Gene family identification and phylogenetic analysis: (1) RAxML: parameters: -f a -m PROTGAMMAAUTO (2) MCMCTREE: parameters: all parameters were set as default The parameters of other not mentioned analysis modules were used as default parameters. The other custom codes used in this analysis were mentioned in the methods sections.
10.1038/s41597-022-01687-7,Computer code used for data analyses of this manuscript are previously published and referenced in the Methods section.
10.1038/s41597-022-01915-0,Code for the creation of CDFLOW is available as a series of R scripts via public repository on Figshare 19 ( https://doi.org/10.6084/m9.figshare.19787326 ).
10.1038/s41597-023-01939-0,"We automated all data processing and curation in the free and open software R (4.2.1, current version for windows). The data resources described in this paper, including R codes, can be accessed with no restrictions on the Synapse repository at https://doi.org/10.7303/syn26453964 . Anyone can browse the content on the Synapse website, but you must register for an account using your email address to download the files and datasets. Please see Table 3 and references 6 , 7 , 9 for details and links to the data resources."
10.1038/s41597-023-01931-8,Not applicable.
10.1038/s41597-023-01932-7,"We provide an example python script for loading the processed motion capture and vision data, named ‘main.py’ in the directory ‘data_loading_example’ on the Github repository. In addition we provide scripts for synchronization and frame-dropping, and examples of loading into pytorch machine learning pipeline. All code is available on ( https://github.com/abs711/The-way-of-the-future )."
10.1038/s41597-022-01921-2,All code for the development and implementation of the GWAS Explorer is available at GitHub in the following repository: https://github.com/CBIIT/nci-webtools-dceg-plco-atlas . All code is in a public repository with no restrictions to access.
10.1038/s41597-022-01719-2,"The scripts for frame extraction, annotation merging, and statistical analysis, as well as the results of the statistical analysis are made public on https://gitlab.com/nct_tso_public/dsad and via https://zenodo.org/record/6958337#.YvIsP3ZBxaQ . All code is written in python3 and freely accessible."
10.1038/s41597-023-01935-4,No code was used in dataset development.
10.1038/s41597-022-01889-z,An option to visualise the dataset is to use the software Climate Analysis Toolbox (Cate) see https://climate.esa.int/en/explore/analyse-climate-data/ ).
10.1038/s41597-023-01938-1,The BASH shell script used for merging of source atlases has also been made available on the GitHub repository as merge_code.bash . Investigators who wish to replicate the workflow will need to download the original source atlases and adjust file paths in the shell script to point to them. The script requires a recent version of the AFNI suite 70 .
