DOI,DataAvailability
10.1038/s41597-024-03152-z,All loom files were downloaded from the HCA portal ( https://data.humancellatlas.org/ ) (Supplementary Table 1 ). The scRNA-seq expression object as well as the metadata of the cells are available at Zenodo ( https://doi.org/10.5281/zenodo.10197112 ) 59 .
10.1038/s41597-024-03161-y,MISSING
10.1038/s41597-024-03154-x,MISSING
10.1038/s41597-024-03168-5,MISSING
10.1038/s41597-024-03163-w,MISSING
10.1038/s41597-024-03146-x,MISSING
10.1038/s41597-024-03142-1,MISSING
10.1038/s41597-024-03145-y,MISSING
10.1038/s41597-024-03173-8,MISSING
10.1038/s41597-024-03164-9,MISSING
10.1038/s41597-024-03147-w,MISSING
10.1038/s41597-024-03149-8,MISSING
10.1038/s41597-024-03160-z,MISSING
10.1038/s41597-024-03137-y,MISSING
10.1038/s41597-024-03124-3,MISSING
10.1038/s41597-024-03122-5,MISSING
10.1038/s41597-024-03151-0,MISSING
10.1038/s41597-024-03158-7,MISSING
10.1038/s41597-024-03159-6,MISSING
10.1038/s41597-024-03128-z,MISSING
10.1038/s41597-024-03186-3,MISSING
10.1038/s41597-024-03148-9,MISSING
10.1038/s41597-024-03162-x,MISSING
10.1038/s41597-024-03172-9,MISSING
10.1038/s41597-024-03179-2,MISSING
10.1038/s41597-024-03189-0,MISSING
10.1038/s41597-024-03178-3,MISSING
10.1038/s41597-024-03144-z,MISSING
10.1038/s41597-024-03069-7,MISSING
10.1038/s41597-024-03136-z,MISSING
10.1038/s41597-024-03195-2,MISSING
10.1038/s41597-024-03198-z,MISSING
10.1038/s41597-024-03176-5,MISSING
10.1038/s41597-024-03180-9,MISSING
10.1038/s41597-024-03184-5,MISSING
10.1038/s41597-024-03188-1,MISSING
10.1038/s41597-024-03197-0,MISSING
10.1038/s41597-024-03194-3,MISSING
10.1038/s41597-024-03187-2,MISSING
10.1038/s41597-024-03177-4,MISSING
10.1038/s41597-024-03141-2,MISSING
10.1038/s41597-024-03200-8,MISSING
10.1038/s41597-024-03167-6,MISSING
10.1038/s41597-024-03153-y,"The authors declare that the data supporting the findings of this study are available within the paper and its Supplementary Information files 29 . Should raw data files be needed in another format, they are available from the original sources, allocated in the third-party repositories listed below: • DS 01, SML2010, available from 31 ; • DS 02, Hungarian chickenpox cases, available from 32 ; • DS 03, Global land temperature, available from 33 ; • DS 04, Sales prediction, available from 34 ; • DS 05, Air quality, available from 35 ; • DS 06, Ozone level detection, available from 36 ; and • DS 07, Dublin footfall counts 2022, available from 37 ."
10.1038/s41597-024-03204-4,MISSING
10.1038/s41597-024-03088-4,MISSING
10.1038/s41597-024-03199-y,MISSING
10.1038/s41597-024-03166-7,MISSING
10.1038/s41597-024-03221-3,MISSING
10.1038/s41597-024-03205-3,MISSING
10.1038/s41597-024-03191-6,MISSING
10.1038/s41597-024-03174-7,MISSING
10.1038/s41597-024-03171-w,"PKT Human Disease Benchmark KG Archive Resources . Eleven monthly PKT Human Disease benchmark KG builds were created between September 2, 2019 and November 1, 2021. Each monthly build contains 12 different benchmarks or types of KGs, which were created by altering the following KG construction parameters: knowledge model (i.e., class- or instance-based), relation strategy (i.e., standard directed relations or inverse bidirectional relations), and semantic abstraction (i.e., transformation of complex graphs into OWL-NETS hybrid KGs) with or without knowledge model Harmonization (i.e., ensuring a OWL-NETS KG is consistent with the knowledge model it was abstracted from). The 12 different KG types created by altering these parameters are: 1. Class-based knowledge + Standard Relations + OWL 2. Class-based knowledge + Standard Relations + OWL-NETS 3. Class-based knowledge + Standard Relations + OWL-NETS + Harmonization 4. Class-based knowledge + Inverse Relations + OWL 5. Class-based knowledge + Inverse Relations + OWL-NETS 6. Class-based knowledge + Inverse Relations + OWL-NETS + Harmonization 7. Instance-based knowledge + Standard Relations + OWL 8. Instance-based knowledge + Standard Relations + OWL-NETS 9. Instance-based knowledge + Standard Relations + OWL-NETS + Harmonization 10. Instance-based knowledge + Inverse Relations + OWL 11. Instance-based knowledge + Inverse Relations + OWL-NETS 12. Instance-based knowledge + Inverse Relations + OWL-NETS + Harmonization The builds are available through a Zenodo Community archive ( https://zenodo.org/communities/pheknowlator-benchmark-human-disease-kg ) with all builds listed and linked on the primary archive page 83 . The monthly builds can also be accessed through the PheKnowLator GitHub Wiki ( https://github.com/callahantiff/PheKnowLator/wiki/Archived-Builds ). The GitHub Wiki build pages serve as a companion resource to each corresponding Zenodo build archive providing detailed descriptions of the output data files, links to input data sources and Jupyter notebook-based workflows, and lists of generated metadata and logs. Each Wiki build page also includes direct links to each of the 12 benchmark KGs on Zenodo. A detailed description of the build KG files types, including required input documents and curated data, generated build metadata and logs, and output KG data files can be found in the PheKnowLator_HumanDiseaseKG_Output_FileInformation.xlsx 83 file available on the Zenodo Community archive and from each build’s GitHub Wiki page. This file is intended to provide high-level information on the build file types. It does not cite specific builds or resources but instead, provides explanations of the files that one can expect with each build. Please note that the Zenodo Community archive and associated GitHub pages list 8 KG types rather than 12 as the non-harmonization and harmonization OWL-NETS KG type files are combined into a single repository for each build. Within the Zenodo archives, the harmonized OWL-NETS KGs are referred to as “purified”. Build data sources . The curated data sources required for each build are provided in the Zenodo Community archive. All other data are not included with each monthly build due to the large number of required files and their size. These files are all publicly available and can be obtained using information provided with each build, including URL and date of download. For the September 3, 2021 build, links and date of download information are provided on the GitHub Wiki. For the May 01, 2020 build, see the build metadata (edge_source_metadata.txt and ontology_source_metadata.txt) and logs (*_Stats_Terminal_Output.txt), which are all available from the Zenodo Community archive. For all other builds, see downloaded_build_metadata.txt, also available from the Zenodo Community archive. A detailed description of the data sources used to build the PKT Human Disease KG is provided in Supplemental Material Table 12 . This table includes the following information for each data source: data provider, filenames, download URLs, literature citations, license types, and a brief description of how each data source was used. Evaluation resources . The v2.1.0 May 2021 PKT Human Disease benchmark KGs are available through the GitHub Wiki ( https://github.com/callahantiff/PheKnowLator/wiki/May-01%2C-2021 ), and on Zenodo by KG type: 1. Class-based + StandardRelations + OWL 95 2. Class-based + StandardRelations + OWL-NETS 96 3. Class-based + StandardRelations + OWL-NETS (purified) 96 4. Class-based + InverseRelations + OWL 97 5. Class-based + InverseRelations + OWL-NETS 98 6. Class-based + InverseRelations + OWL-NETS (purified) 98 7. Instance-based + StandardRelations + OWL 99 8. Instance-based + StandardRelations + OWL-NETS 100 9. Instance-based + StandardRelations + OWL-NETS (purified) 100 10. Instance-based + InverseRelations + OWL 101 11. Instance-based + InverseRelations + OWL-NETS 102 12. Instance-based + InverseRelations + OWL-NETS (purified) 102 Build logs and statistics are also available for the v2.1.0 April 2021 PKT Human Disease benchmark KGs on Zenodo 94 . As mentioned in the prior section, a table describing the output file types for each build type can be found on the Zenodo Community archive ( https://zenodo.org/communities/pheknowlator-benchmark-human-disease-kg ) 83 . Descriptions of the data sources used to build the PKT Human Disease KG are provided in Supplemental Material Table 12 . As mentioned above, within the Zenodo archives, the harmonized OWL-NETS KGs are referred to as “purified”."
10.1038/s41597-024-03196-1,The dataset extracted by our pipeline has been made available in CSV and JSON formats at figshare 56 . The details of the data format are given in Table 7 .
10.1038/s41597-024-03165-8,MISSING
10.1038/s41597-024-03215-1,MISSING
10.1038/s41597-024-03182-7,MISSING
10.1038/s41597-024-03212-4,MISSING
10.1038/s41597-024-03222-2,MISSING
10.1038/s41597-024-03208-0,MISSING
10.1038/s41597-024-03193-4,MISSING
10.1038/s41597-024-03226-y,MISSING
10.1038/s41597-024-03202-6,MISSING
10.1038/s41597-024-03213-3,MISSING
10.1038/s41597-024-03239-7,MISSING
10.1038/s41597-024-03241-z,MISSING
10.1038/s41597-024-03209-z,MISSING
10.1038/s41597-024-03227-x,MISSING
10.1038/s41597-024-03201-7,MISSING
10.1038/s41597-024-03236-w,MISSING
10.1038/s41597-024-03140-3,"The genomics data (accession number NG00127.v1) was uploaded to https://dss.niagads.org/datasets/ng00127 . The proteomics data and all pQTL results (accession number NG00102.v1) were uploaded to https://www.niagads.org/datasets/ng00102 . As these pQTL results are very large, we created multiple Zenodo. The brain pQTL results are stored in four archived files accessible through the following DOIs: https://doi.org/10.5281/zenodo.8190917 29 , https://doi.org/10.5281/zenodo.8190999 30 , https://doi.org/10.5281/zenodo.8191005 31 , and https://doi.org/10.5281/zenodo.8191008 32 . The CSF pQTL results are in three archived files, accessible via the following DOIs: https://doi.org/10.5281/zenodo.8191014 33 , https://doi.org/10.5281/zenodo.8191018 34 , and https://doi.org/10.5281/zenodo.8191027 35 . The plasma pQTL results are available in four archived files with the following DOIs: https://doi.org/10.5281/zenodo.8191032 36 , https://doi.org/10.5281/zenodo.8191048 37 , https://doi.org/10.5281/zenodo.8191052 38 , and https://doi.org/10.5281/zenodo.8191055 39 . In addition, significant pQTL results are provided in a file named ‘pQTL-hg38 Uploaded Tables.xlsx’ ( https://doi.org/10.5281/zenodo.10011473 )."
10.1038/s41597-024-03234-y,MISSING
10.1038/s41597-024-03240-0,MISSING
10.1038/s41597-024-03220-4,MISSING
10.1038/s41597-024-03232-0,MISSING
10.1038/s41597-024-03243-x,MISSING
10.1038/s41597-024-03244-w,MISSING
10.1038/s41597-024-03214-2,MISSING
10.1038/s41597-024-03235-x,MISSING
10.1038/s41597-024-03192-5,MISSING
10.1038/s41597-024-03251-x,MISSING
10.1038/s41597-024-03237-9,MISSING
10.1038/s41597-024-03228-w,MISSING
10.1038/s41597-024-03216-0,MISSING
10.1038/s41597-024-03252-w,MISSING
10.1038/s41597-024-03238-8,MISSING
10.1038/s41597-024-03224-0,MISSING
10.1038/s41597-024-03233-z,MISSING
10.1038/s41597-024-03253-9,MISSING
10.1038/s41597-024-03223-1,MISSING
10.1038/s41597-024-03249-5,MISSING
10.1038/s41597-024-03246-8,MISSING
10.1038/s41597-024-03248-6,MISSING
10.1038/s41597-024-03094-6,MISSING
10.1038/s41597-024-03247-7,MISSING
10.1038/s41597-024-03242-y,MISSING
10.1038/s41597-024-03259-3,MISSING
10.1038/s41597-024-03263-7,MISSING
10.1038/s41597-024-03170-x,MISSING
10.1038/s41597-024-03255-7,MISSING
10.1038/s41597-024-03270-8,MISSING
10.1038/s41597-024-03156-9,MISSING
10.1038/s41597-024-03260-w,MISSING
10.1038/s41597-024-03190-7,MISSING
10.1038/s41597-024-03218-y,MISSING
10.1038/s41597-024-03275-3,MISSING
10.1038/s41597-024-03250-y,MISSING
10.1038/s41597-024-03230-2,MISSING
10.1038/s41597-024-03268-2,MISSING
10.1038/s41597-024-03262-8,MISSING
10.1038/s41597-024-03206-2,MISSING
10.1038/s41597-024-03267-3,MISSING
10.1038/s41597-024-03269-1,MISSING
10.1038/s41597-024-03276-2,MISSING
10.1038/s41597-024-03254-8,MISSING
10.1038/s41597-024-03274-4,MISSING
10.1038/s41597-024-03169-4,"The tensile test dataset 31 and the TEM microstructural analysis dataset 32 , both hosted on Zenodo, are integral to our study. The tensile test dataset delivers comprehensive results from tests conducted on EN AW-2618A aluminium alloy. The TEM dataset provides detailed quantitative analysis of the microstructure of the same alloy, with a particular emphasis on examining the S-phase A l 2 C u M g parameters. The RDF graph data, resulting from the semantic integration of these two datasets, is available on GitHub. Access to the Tensile test RDF graph data, the DF-TEM RDF graph data, the DF-TEM RDF graph data addition, and the demo-orowan RDF graph:• Tensile test RDF graph data • DF-TEM RDF graph data • DF-TEM RDF graph data addition • demo-orowan RDF graph data"
10.1038/s41597-024-03210-6,"Details of input data and genomes used in this study are referred to in the methods section above. JGI IMG web resources or data resources have been described 51 , 85 . Data underlying the phylogenomic analysis as well as the HMMs built from single copy panorthologs that were used in this study are available at https://github.com/NeLLi-team/djcollection . Output data are available in the Dryad open data publishing platform, under https://doi.org/10.5061/dryad.g4f4qrfx7 86 ."
10.1038/s41597-024-03273-5,MISSING
10.1038/s41597-024-03245-9,MISSING
10.1038/s41597-024-03266-4,MISSING
10.1038/s41597-024-03278-0,MISSING
10.1038/s41597-024-03294-0,MISSING
10.1038/s41597-024-03231-1,MISSING
10.1038/s41597-024-03298-w,MISSING
10.1038/s41597-024-03303-2,MISSING
10.1038/s41597-024-03271-7,MISSING
10.1038/s41597-024-03115-4,MISSING
10.1038/s41597-024-03293-1,MISSING
10.1038/s41597-024-03281-5,MISSING
10.1038/s41597-024-03258-4,MISSING
10.1038/s41597-024-03282-4,MISSING
10.1038/s41597-024-03309-w,MISSING
10.1038/s41597-024-03290-4,MISSING
10.1038/s41597-024-03300-5,MISSING
10.1038/s41597-024-03297-x,MISSING
10.1038/s41597-024-03317-w,MISSING
10.1038/s41597-024-03289-x,MISSING
10.1038/s41597-024-03264-6,MISSING
10.1038/s41597-024-03261-9,MISSING
10.1038/s41597-024-03299-9,MISSING
10.1038/s41597-024-03313-0,MISSING
10.1038/s41597-024-03296-y,MISSING
10.1038/s41597-024-03286-0,MISSING
10.1038/s41597-024-03288-y,MISSING
10.1038/s41597-024-03211-5,MISSING
10.1038/s41597-024-03292-2,MISSING
10.1038/s41597-024-03280-6,"No data were generated for this work, instead a JSON schema specification was developed and is made available as described in the Code Availability section."
10.1038/s41597-024-03287-z,MISSING
10.1038/s41597-024-03279-z,"The original datasets were provided in confidence and to respect that confidentiality, we show the generated profiles as aggregated data in the manuscript (supplementary Table 2)."
10.1038/s41597-024-03272-6,"All data analyzed in this study were summarized in Supplementary Table 1 . GEO datasets were available at https://ncbi.nlm.nih.gov/geo/ . All high-throughput tools and R packages used in this study were public resources as described in Methods. All data generated were accessible on the figshare repository (ref. 77 ), as listed below: 1. Data 1: DEGs identified in the VEGFA-HUVEC angiogenic model. 2. Data 2: angiogenic open chromatin regions. 3. Data 3: angiogenic cis-regulatory elements. 4. Data 4: exome-wide associated SNPs for TAPVC. 5. Data 5: TAPVC-associated SNPs."
10.1038/s41597-024-03318-9,MISSING
10.1038/s41597-024-03340-x,MISSING
10.1038/s41597-024-03333-w,MISSING
10.1038/s41597-024-03283-3,MISSING
10.1038/s41597-024-03334-9,MISSING
